Address,Parcel ID,Contractor Name,Price,Demolition Date,Commercial Building,Council_District,Latitude,Longitude
19751 Blackstone,22109240,Homrich,"$10,125.54 ",8/27/14,No,1,42.435517,-83.251615
18566 Patton,22104138,Homrich,"$9,764.55 ",8/22/14,No,1,42.426699,-83.24492
18074 Biltmore,22064059,Homrich,"$15,520.22 ",8/26/14,No,2,42.422234,-83.210932
18013 Ferguson,22063710,Homrich,"$9,123.28 ",8/26/14,No,2,42.421374,-83.210508
17339 Braile,22105587,MCM,"$12,304.00 ",9/19/14,No,1,42.418286,-83.246486
18483 Heyden,22099497,MCM,"$8,270.00 ",9/19/14,No,1,42.425659,-83.240899
18966 Heyden,22099342.01,MCM,"$10,287.00 ",9/19/14,No,1,42.428111,-83.240412
18969 Fielding,22102907,MCM,"$18,048.00 ",9/22/14,No,1,42.428032,-83.244532
18961 Fielding,22102908,MCM,"$17,862.00 ",9/22/14,No,1,42.427923,-83.244524
17660 Kentfield,22100332,MCM,"$9,403.00 ",9/18/14,No,1,42.421467,-83.24113
17230 Kentfield,22100299,MCM,"$10,359.00 ",9/18/14,No,1,42.41698,-83.240914
18110 Kentfield,22100334,MCM,"$9,634.00 ",9/22/14,No,1,42.421837,-83.241145
17609 Kentfield,22100602,MCM,"$10,304.00 ",9/18/14,No,1,42.420695,-83.241784
18340 Evergreen,22095814-5,MCM,"$8,233.00 ",9/23/14,No,1,42.424375,-83.238288
17531 Heyden,22099557,Homrich,"$11,608.75 ",9/3/14,No,1,42.419688,-83.240601
19016 Fielding,22102793,Homrich,"$23,506.18 ",9/13/14,No,1,42.428714,-83.243914
18982 Braile,22105406,Homrich,"$16,288.32 ",9/12/14,No,1,42.428194,-83.246058
21221 Clarita,22015823,Homrich,"$14,378.79 ",9/9/14,No,1,42.426097,-83.251959
18511 Fielding,22102926,Homrich,"$17,206.72 ",9/13/14,No,1,42.425912,-83.244448
17322 Asbury Park,22061478-9,Homrich,"$14,806.64 ",8/23/14,No,2,42.417971,-83.208755
17391 Evergreen,22096210,Homrich,"$12,446.42 ",8/22/14,No,1,42.418762,-83.238664
18412 Burgess,22112087,Homrich,"$11,830.18 ",9/12/14,No,1,42.424481,-83.255357
19010 Braile,22105410,Homrich,"$8,776.66 ",9/4/14,No,1,42.428577,-83.246082
21427 Curtis,22014990,Homrich,"$17,886.04 ",9/4/14,No,1,42.42188,-83.25378
18979 Fielding,22102905-6,Homrich,"$12,772.17 ",8/27/14,No,1,42.428142,-83.244538
18950 Patton,22104148,Homrich,"$14,937.52 ",8/22/14,No,1,42.427772,-83.24498
18900 Patton,22104141,Homrich,"$11,451.43 ",8/22/14,No,1,42.427139,-83.244942
19711 Blackstone,22109245,Homrich,"$12,486.05 ",8/25/14,No,1,42.434969,-83.251599
20027 Faust,22078917,Homrich,"$16,590.77 ",9/12/14,No,1,42.439309,-83.22503
19416 Glastonbury,22082197,Homrich,"$13,492.09 ",9/8/14,No,1,42.433899,-83.222778
18280 Evergreen,22095800-1,Homrich,"$22,519.42 ",9/10/14,No,1,42.423607,-83.23825
19756 Glastonbury,22082216,Homrich,"$16,517.51 ",9/8/14,No,1,42.436245,-83.222856
17392 Ferguson,22063327,Homrich,"$9,734.10 ",8/25/14,No,2,42.418927,-83.209839
19170 Ashton,22075233,Homrich,"$15,848.70 ",9/9/14,No,1,42.431067,-83.2202
19349 Ashton,22075408,Homrich,"$15,714.77 ",9/9/14,No,1,42.432897,-83.220997
19303 Glastonbury,22082360,Homrich,"$11,561.77 ",9/4/14,No,1,42.431852,-83.223395
18456 Evergreen,22095829-30,Homrich,"$18,230.16 ",9/10/14,No,1,42.425371,-83.238336
18643 Gilchrist,22065738.02,Homrich,"$16,087.22 ",8/27/14,No,2,42.427235,-83.212911
18220 Ferguson,22063347,Homrich,"$13,189.75 ",8/23/14,No,2,42.423305,-83.210049
17217 Ferguson,22063740,Homrich,"$8,016.88 ",8/25/14,No,2,42.417439,-83.210367
17131 Ferguson,22063752,Homrich,"$11,334.05 ",8/25/14,No,2,42.416327,-83.21033
17133 Oakfield,22069666,Homrich,"$8,801.97 ",8/26/14,No,2,42.416208,-83.214822
17393 Ferguson,22063726,Homrich,"$15,026.62 ",8/26/14,No,2,42.418859,-83.210421
17309 Ferguson,22063738,Homrich,"$8,914.24 ",8/26/14,No,2,42.417769,-83.210374
17371 Heyden,22099569,MCM,"$24,585.00 ",9/22/14,No,1,42.418424,-83.240546
17610 Stout,22101398,MCM,"$17,545.00 ",9/23/14,No,1,42.420751,-83.242298
19751 Kentfield,22100500-1,MCM,"$9,312.00 ",9/23/14,No,1,42.435642,-83.242654
18400 Forrer,22054082,Homrich,"$17,345.66 ",8/27/14,No,2,42.425068,-83.20204
17629 Heyden,22099543,MCM,"$14,588.50 ",9/22/14,No,1,42.421026,-83.24066
17664 Heyden,22099301,MCM,"$16,905.00 ",9/22/14,No,1,42.421524,-83.240107
19767 Stout,22101543-4,MCM,"$13,071.00 ",9/23/14,No,1,42.435894,-83.243735
17573 Vaughan,22098160,MCM,"$13,698.50 ",9/23/14,No,1,42.420291,-83.239673
18582 Pierson,22106659,MCM,"$10,363.00 ",9/20/14,No,1,42.426834,-83.247007
17188 Ferguson,22063309,Homrich,"$16,668.41 ",8/26/14,No,2,42.417082,-83.209777
18425 Heyden,22099506,MCM,"$8,947.00 ",9/22/14,No,1,42.42486,-83.240862
17581 Vaughan,22098159,MCM,"$9,233.00 ",9/23/14,No,1,42.420387,-83.239677
18491 Pierson,22106814,MCM,"$8,506.00 ",9/20/14,No,1,42.4256,-83.247456
18403 Pierson,22106825,MCM,"$11,317.00 ",9/20/14,No,1,42.424398,-83.247412
17179 Kentfield,22100632,MCM,"$8,875.00 ",9/18/14,No,1,42.416248,-83.241563
17316 Kentfield,22100303,MCM,"$13,085.00 ",9/18/14,No,1,42.41769,-83.240951
17521 Stout,22101639,MCM,"$19,661.00 ",9/23/14,No,1,42.419469,-83.242931
18925 Vaughan,22098098,MCM,"$10,418.00 ",9/23/14,No,1,42.427566,-83.240006
18924 Heyden,22099342.01,MCM,"$9,781.00 ",9/19/14,No,1,42.427562,-83.240389
18950 Stout,22101445,MCM,"$14,999.00 ",9/22/14,No,1,42.427852,-83.242676
19010 Trinity,22108644,MCM,"$13,757.00 ",9/22/14,No,1,42.428083,-83.249348
18219 Kentfield,22100581,MCM,"$11,864.00 ",9/18/14,No,1,42.423307,-83.241917
19446 Vaughan,22097965,MCM,"$11,164.00 ",9/23/14,No,1,42.433854,-83.2398
20912 W Mcnichols,22013600,MCM,"$10,453.00 ",9/19/14,No,1,42.415226,-83.248128
18981 Stout,22101579,MCM,"$11,571.00 ",9/22/14,No,1,42.428112,-83.24339
19030 Stout,22101445.012L,MCM,"$8,383.00 ",9/23/14,No,1,42.428874,-83.242715
18910 Heyden,22099342.01,MCM,"$14,344.00 ",9/19/14,No,1,42.427343,-83.240379
20928 W Mcnichols,22013598,MCM,"$15,335.00 ",9/19/14,No,1,42.41522,-83.248424
18940 Heyden,22099342.01,MCM,"$14,189.00 ",9/19/14,No,1,42.427782,-83.240398
17150 Kentfield,22100289,MCM,"$12,244.00 ",9/18/14,No,1,42.41591,-83.240859
21637 Glenco,22014624,MCM,"$6,411.00 ",9/19/14,No,1,42.421123,-83.256337
18400 Trinity,22108624,MCM,"$15,067.00 ",9/20/14,No,1,42.424426,-83.249147
18494 Trinity,22108630,MCM,"$7,951.00 ",9/22/14,No,1,42.425657,-83.249215
21505 Karl,22015379,MCM,"$11,577.00 ",9/20/14,No,1,42.422871,-83.255266
21424 Pickford,22015547,MCM,"$13,149.00 ",9/20/14,No,1,42.424493,-83.25381
19741 Trinity,22108650.01,MCM,"$15,198.00 ",9/22/14,No,1,42.435375,-83.250398
18291 Kentfield,22100571,MCM,"$10,824.00 ",9/18/14,No,1,42.424284,-83.241964
21424 Santa Clara,22014397,MCM,"$12,059.00 ",9/22/14,No,1,42.419084,-83.253576
18177 Vaughan,22098137,MCM,"$13,152.00 ",9/23/14,No,1,42.422777,-83.23978
21434 Santa Clara,22014396,MCM,"$6,192.00 ",9/22/14,No,1,42.41908,-83.253724
17194 Trinity,22108577,MCM,"$12,739.00 ",9/22/14,No,1,42.416269,-83.248381
21481 Santa Clara,22014357,MCM,"$11,290.00 ",9/22/14,No,1,42.418624,-83.254581
20904 W Mcnichols,22013601,MCM,"$15,980.00 ",9/19/14,No,1,42.415228,-83.247979
21464 Santa Clara,22014392,MCM,"$12,499.00 ",9/22/14,No,1,42.419067,-83.254317
21157 Santa Clara,22014340,MCM,"$19,367.00 ",9/22/14,No,1,42.418659,-83.250356
17343 Trinity,22108703,MCM,"$12,596.00 ",9/22/14,No,1,42.418293,-83.249457
17256 Trinity,22108582,MCM,"$11,380.00 ",9/22/14,No,1,42.417108,-83.248431
17167 Heyden,22099588,MCM,"$15,368.00 ",9/22/14,No,1,42.416135,-83.240437
19437 Evergreen,22096105-7,Homrich,"$12,418.20 ",9/9/14,No,1,42.433698,-83.239349
21150 Clarita,22015869,Homrich,"$12,447.29 ",9/12/14,No,1,42.42668,-83.25067
18350 Burgess,22112083-4,Homrich,"$11,908.20 ",9/4/14,No,1,42.423862,-83.255318
19210 Ashton,22075238,Homrich,"$20,425.50 ",9/3/14,No,1,42.431647,-83.220226
18568 Evergreen,22095857-8,Homrich,"$12,369.54 ",9/10/14,No,1,42.426917,-83.238394
19144 Ashton,22075230,Homrich,"$17,695.74 ",9/3/14,No,1,42.430721,-83.220183
17124 Evergreen,22095705-6,Homrich,"$13,175.14 ",9/10/14,No,1,42.415724,-83.237832
19436 Bentler,22110709,Able Demolition,"$9,583.64 ",8/26/15,No,1,42.433455,-83.253266
18255 Stout,22101608-9,Able Demolition,"$19,250.98 ",9/10/15,No,1,42.423616,-83.24313
11572 W Outer Drive,22125848,Adamo,"$11,900.00 ",5/20/15,No,1,42.397188,-83.257193
11664 W Outer Drive,22125861,Adamo,"$8,348.00 ",5/14/15,No,1,42.395927,-83.257146
11708 W Outer Drive,22125866,Adamo,"$10,955.00 ",5/20/15,No,1,42.395293,-83.257127
11580 W Outer Drive,22125849,Adamo,"$10,220.00 ",5/20/15,No,1,42.397089,-83.25719
14569 Rockdale,22114447,Adamo,"$6,493.00 ",5/21/15,No,1,42.394132,-83.258225
14000 Dolphin,22114695,Blue Star,"$11,800.00 ",3/2/15,No,1,42.387392,-83.258556
14560 Dolphin,22114753,Blue Star,"$11,900.00 ",11/5/14,No,1,42.394003,-83.258751
14190 Dolphin,22114717,Blue Star,"$9,900.00 ",3/3/15,No,1,42.389585,-83.258622
14895 Rockdale,22114421,Blue Star,"$10,200.00 ",11/5/14,No,1,42.396786,-83.258322
14246 Lamphere,22116172,Blue Star,"$11,300.00 ",11/7/14,No,1,42.390298,-83.26107
14527 Dolphin,22115048,Blue Star,"$11,600.00 ",11/6/14,No,1,42.393548,-83.259408
22303 Lyndon,22010126-7,Blue Star,"$11,200.00 ",11/6/14,No,1,42.392785,-83.260463
22113 Lyndon,22010102-3,Blue Star,"$10,500.00 ",11/13/14,No,1,42.392806,-83.258195
14358 Dolphin,22114737,Blue Star,"$10,500.00 ",11/7/14,No,1,42.39155,-83.258677
14855 Dacosta,22115912,Blue Star,"$10,500.00 ",11/3/14,No,1,42.396194,-83.260718
14800 Lamphere,22116214,Blue Star,"$12,900.00 ",11/4/14,No,1,42.395508,-83.261228
14868 Dacosta,22115587,Blue Star,"$9,800.00 ",11/4/14,No,1,42.396366,-83.260035
14590 Lamphere,22116204,Blue Star,"$12,900.00 ",11/5/14,No,1,42.394388,-83.261189
14802 Dacosta,22115578,Blue Star,"$10,300.00 ",11/4/14,No,1,42.395511,-83.260004
14861 Dacosta,22115911,Blue Star,"$14,200.00 ",11/3/14,No,1,42.39629,-83.260721
14917 Dacosta,22115903,Blue Star,"$16,400.00 ",11/3/14,No,1,42.397067,-83.260745
17665 Kentfield,22100597,MCM,"$10,329.00 ",9/18/14,No,1,42.421452,-83.24182
18517 Fielding,22102925,Homrich,"$17,617.01 ",9/4/14,No,1,42.426036,-83.244453
18534 Pierson,22106653,MCM,"$14,662.00 ",9/20/14,No,1,42.426195,-83.246905
18912 Patton,22104142,Homrich,"$15,042.38 ",8/22/14,No,1,42.427253,-83.244949
17365 Kentfield,22100617,MCM,"$10,766.00 ",9/18/14,No,1,42.418314,-83.241662
21645 Glenco,22014625,MCM,"$11,746.00 ",9/19/14,No,1,42.421119,-83.256485
14197 Dolphin,22115078,Farrow Group,"$16,500.00 ",5/8/15,No,1,42.389676,-83.259295
14145 Dacosta,22115976,Farrow Group,"$14,800.00 ",4/30/15,No,1,42.388908,-83.260489
14029 Dolphin,22115097,Farrow Group,"$12,380.00 ",5/8/15,No,1,42.387745,-83.259234
14364 Dolphin,22114738,Farrow Group,"$14,700.00 ",5/8/15,No,1,42.39166,-83.25868
14156 Dolphin,22114712,Farrow Group,"$11,720.00 ",5/8/15,No,1,42.389119,-83.258607
14049 Dolphin,22115094-5,Farrow Group,"$11,000.00 ",5/8/15,No,1,42.387978,-83.259242
14110 Dolphin,22114706,Farrow Group,"$11,300.00 ",5/8/15,No,1,42.388489,-83.258586
14420 Dacosta,22115556,Farrow Group,"$14,000.00 ",4/30/15,No,1,42.392363,-83.259912
14379 Dacosta,22115947,Farrow Group,"$11,000.00 ",4/30/15,No,1,42.391779,-83.2606
13949 Dacosta,22115998-9,Farrow Group,"$11,000.00 ",5/2/15,No,1,42.386652,-83.260425
14428 Dacosta,22115557,Farrow Group,"$11,000.00 ",4/30/15,No,1,42.392459,-83.259915
14358 Dacosta,22115547,Farrow Group,"$11,200.00 ",4/30/15,No,1,42.3915,-83.259886
14051 Dacosta,22115983,Farrow Group,"$13,700.00 ",4/30/15,No,1,42.388095,-83.260468
14253 Dolphin,22115070,Farrow Group,"$11,300.00 ",5/8/15,No,1,42.390422,-83.259319
14137 Dolphin,22115087,Farrow Group,"$17,450.00 ",5/8/15,No,1,42.388837,-83.259268
18321 Lahser,22113673,Farrow Group,"$11,610.00 ",8/18/15,No,1,42.423177,-83.258511
18100 Heyden,22099302,Homrich,"$11,600.00 ",9/30/15,No,1,42.421785,-83.240114
18227 Stout,22101612,Able Demolition,"$16,290.80 ",9/9/15,No,1,42.42328,-83.243115
21483 Margareta,22015688,Able Demolition,"$19,028.40 ",10/12/15,No,1,42.42483,-83.254921
21456 Santa Clara,22014393,Able Demolition,"$22,500.00 ",8/26/15,No,1,42.41907,-83.254169
21126 Orchard,22014288,MCM,"$14,448.00 ",9/19/14,No,1,42.41831,-83.249754
3613 Clippert,18010731,DMC Consultants,"$8,208.00 ",8/13/14,No,6,42.326039,-83.122096
4948 Florida,18012866,DMC Consultants,"$13,132.80 ",8/20/14,No,6,42.331883,-83.136864
3744 Wesson,16015312,Adamo,"$11,830.00 ",5/27/15,No,6,42.329973,-83.114448
6810 Bulwer,18011177,Able Demolition,"$13,130.00 ",9/1/14,No,6,42.327371,-83.125097
6325 Pelouze,18002574,Adamo,"$8,617.00 ",1/30/15,No,6,42.334657,-83.123729
4756 Chopin,18012077,DMC Consultants,"$16,531.00 ",12/10/14,No,6,42.33203,-83.133652
1370 W Grand Blvd,14007966,Adamo,"$33,391.00 ",5/13/15,No,6,42.340982,-83.104596
4488 Freer,18011698,Adamo,"$19,495.00 ",5/26/15,No,6,42.330396,-83.133127
19448 Lyndon,22010452-3,Homrich,"$6,300.00 ",5/17/14,No,1,42.393808,-83.23333
14380 Westwood,22089487,Homrich,"$6,400.00 ",5/19/14,No,1,42.392338,-83.231887
14233 Plainview,22094506,Homrich,"$8,100.00 ",5/19/14,No,1,42.390568,-83.236153
7326 Globe,16007342,Homrich,"$7,600.00 ",7/11/14,No,2,42.406947,-83.144328
19981 Carrie,15008415,Homrich,"$13,330.13 ",9/13/14,No,3,42.442406,-83.031001
20190 Helen,15009243,Homrich,"$12,367.48 ",7/28/14,No,3,42.444834,-83.031642
20018 Helen,15009226,Homrich,"$14,269.15 ",7/28/14,No,3,42.442801,-83.031567
19397 Helen,15009353,Homrich,"$26,313.34 ",7/28/14,No,3,42.437254,-83.032233
20425 Spencer,15006034,MCM,"$13,961.54 ",8/7/14,No,3,42.44648,-83.027512
19165 Helen,15009380,Homrich,"$14,608.99 ",7/28/14,No,3,42.434816,-83.032133
17163 Strasburg,21034498-9,MCM,"$15,568.85 ",8/4/14,No,3,42.423056,-82.998356
19329 Dresden,21034886,Jenkins Construction,"$6,750.00 ",10/30/14,No,3,42.436842,-83.000225
12627 Moran,9009151,Homrich,"$11,154.22 ",10/22/14,No,3,42.412365,-83.06087
20207 Helen,15009294,Jenkins Construction,"$10,500.00 ",7/22/15,No,3,42.44503,-83.03234
19155 Dresden,21034897,Jenkins Construction,"$6,250.00 ",10/30/14,No,3,42.43546,-83.000157
5141 Garvin,13006778,Homrich,"$13,700.00 ",9/22/15,No,3,42.41116,-83.049715
20126 Helen,15009235,Able Demolition,"$11,452.39 ",9/1/15,No,3,42.443957,-83.031607
13184 Moran,9008948,Homrich,"$20,300.00 ",9/22/15,No,3,42.414164,-83.06138
19191 Helen,15009376,Able Demolition,"$8,585.00 ",9/1/15,No,3,42.435145,-83.032146
20100 Carrie,15008331,Farrow Group,"$11,029.55 ",12/1/14,No,3,42.443655,-83.030377
2424 Halleck,09005541-2,Adamo,"$7,239.00 ",11/3/14,No,3,42.406638,-83.06951
12870 Caldwell,13014138,Farrow Group,"$20,029.55 ",12/5/14,No,3,42.412848,-83.046279
17887 Dresden,21034915,Farrow Group,"$14,015.55 ",11/28/14,No,3,42.426747,-82.999845
2931 Halleck,9005641,Homrich,"$13,998.21 ",7/28/14,No,3,42.408731,-83.065044
19137 Helen,15009385,Homrich,"$12,193.44 ",7/28/14,No,3,42.434408,-83.032116
12864 Caldwell,13014137,Farrow Group,"$17,129.55 ",12/12/14,No,3,42.412765,-83.046277
18910 Dresden,21034697,Farrow Group,"$15,779.55 ",12/12/14,No,3,42.432998,-82.999322
2925 Halleck,9005640,Homrich,"$19,700.00 ",9/21/15,No,3,42.408694,-83.065143
2420 Meade,9005810,Homrich,"$17,100.00 ",9/21/15,No,3,42.407921,-83.070427
2936 Mcpherson,9005263,Homrich,"$18,600.00 ",9/21/15,No,3,42.407103,-83.063811
3911 Sobieski,13006591,Homrich,"$19,600.00 ",9/22/15,No,3,42.410291,-83.055611
12267 Moran,9009189,Homrich,"$22,100.00 ",9/30/15,No,3,42.409443,-83.058909
13400 Ryan,13020420,Homrich,"$23,200.00 ",9/28/15,No,3,42.415227,-83.059814
13276 Bloom,13015104,Able Demolition,"$20,548.45 ",8/21/15,No,3,42.415053,-83.048332
13249 Buffalo,13015049,Able Demolition,"$21,555.93 ",8/26/15,No,3,42.414693,-83.047894
13242 Buffalo,13014628,Able Demolition,"$22,442.20 ",8/26/15,No,3,42.414613,-83.047335
13223 Buffalo,13015053,Able Demolition,"$22,500.00 ",11/2/15,No,3,42.41432,-83.047883
12230 Arlington,9013517,Able Demolition,"$19,889.43 ",8/29/15,No,3,42.405657,-83.067688
19324 Carrie,15008287,Able Demolition,"$12,322.00 ",8/2/15,No,3,42.436258,-83.030524
19463 Carrie,15008442,Able Demolition,"$21,082.49 ",8/31/15,No,3,42.438208,-83.031217
5671 Harold,13005718,Farrow Group,"$11,329.55 ",12/11/14,No,3,42.407695,-83.044447
5123 Garvin,13006775,Farrow Group,"$32,066.00 ",12/11/14,No,3,42.411153,-83.050053
19537 Dresden,21034870,Farrow Group,"$13,829.55 ",12/1/14,No,3,42.438756,-83.000296
2535 Sheridan,17013352,MCM,"$15,377.00 ",9/18/14,No,5,42.360332,-83.007619
3016 Sheridan,17012736,Homrich,"$14,376.30 ",9/5/14,No,5,42.362706,-83.008503
2430 W Euclid,10001732,Homrich,"$3,732.42 ",8/22/14,No,5,42.368411,-83.102427
2306 Clairmount,10002444,Homrich,"$7,965.28 ",8/22/14,No,5,42.374657,-83.104901
3151 Hendricks,13000865,Homrich,"$22,859.99 ",11/7/14,No,5,42.353257,-83.025175
3356 Ludden,13001568,Homrich,"$19,054.58 ",9/11/14,No,5,42.358729,-83.025764
3151 Charlevoix,13001035,Homrich,"$22,436.59 ",9/19/14,No,5,42.354637,-83.026085
2926 Hendricks,11001057,Homrich,"$22,606.62 ",9/11/14,No,5,42.351893,-83.027212
8085 Sprague,17000450,Homrich,"$10,787.22 ",9/12/14,No,5,42.371871,-83.007712
5102 Fischer,19010609,Homrich,"$12,388.77 ",9/5/14,No,5,42.380105,-83.006486
4804 Maxwell,17008297,Homrich,"$14,837.28 ",9/5/14,No,5,42.375531,-83.009434
3670 Arndt,13001094,Able Demolition,"$19,717.73 ",8/26/15,No,5,42.357088,-83.020398
4853 Maxwell,17008594,Homrich,"$20,200.00 ",9/17/15,No,5,42.375889,-83.010406
3955 Mt Elliott,13009860-1,Homrich,"$22,100.00 ",9/18/15,No,5,42.363939,-83.023734
2242 Sheridan,17012686,Able Demolition,"$22,500.00 ",8/12/15,No,5,42.358554,-83.005725
4809 Crane,19010147,Farrow Group,"$14,650.00 ",8/13/15,No,5,42.37824,-83.004584
2927 Baldwin,17011658,Able Demolition,"$21,386.75 ",8/21/15,No,5,42.362084,-83.006458
8905 Stout,22102047,Adamo,"$7,412.00 ",7/28/14,No,7,42.359045,-83.239962
1130 Military,16015888,Blue Star,"$12,800.00 ",10/30/14,No,6,42.311352,-83.103231
15844 INVERNESS,8009753,DMC Consultants,"$6,355.44 ",4/9/14,No,2,42.408533,-83.122335
15799 Parkside,12011542,Adamo,"$5,270.00 ",3/26/14,No,2,42.407885,-83.131849
19994 Concord,15011224,Brown Environmental Construction,"$3,022.00 ",5/28/14,No,3,42.442441,-83.032771
19361 Concord,15011366,Brown Environmental Construction,"$5,984.00 ",8/5/14,No,3,42.436738,-83.033303
6825 Artesian,22085524,Adamo,"$9,280.00 ",7/28/14,No,7,42.341411,-83.225924
18635 Bentler,22110818,Adamo,"$6,792.00 ",7/25/14,No,1,42.425746,-83.253665
18356 Pembroke,22018201-3,DMC Consultants,"$6,822.35 ",6/27/14,No,1,42.437471,-83.223184
6110 Faust,22078313,DMC Consultants,"$5,701.75 ",8/8/14,No,7,42.333657,-83.220093
8769 Homer,20002749,DMC Consultants,"$6,315.00 ",4/16/14,No,6,42.302313,-83.129343
13121 Klinger,9009396,Adamo,"$8,788.00 ",11/7/14,No,3,42.413096,-83.062476
16218 Ohio,16033829,Homrich,"$17,597.78 ",11/10/14,No,2,42.411476,-83.155423
3459 Pulford,13001707,1 Way Service,"$29,500.00 ",7/1/15,Yes,5,42.361029,-83.025539
5252 Mckinley,14008622,Blue Star,"$11,700.00 ",10/30/14,No,6,42.346659,-83.105061
2449 Kendall,10004511,DMC Consultants,"$12,012.00 ",8/6/14,No,2,42.397874,-83.12285
18401 PEMBROKE,22017829,DMC Consultants,"$5,028.48 ",3/17/14,No,1,42.43691,-83.223463
18577 Westmoreland,22093372-3,Adamo,"$5,993.00 ",7/11/14,No,1,42.427055,-83.236896
3064 Sheridan,17012744.002L,Homrich,"$17,300.00 ",9/17/15,No,5,42.363337,-83.00881
16245 Indiana,16036031,Homrich,"$16,764.70 ",8/25/14,No,2,42.411837,-83.158212
16185 Indiana,16036040,Homrich,"$17,425.73 ",8/25/14,No,2,42.410973,-83.158174
16126 Indiana,16035620,Homrich,"$20,491.02 ",8/27/14,No,2,42.410207,-83.157541
16184 Kentucky,16036552,Homrich,"$22,402.93 ",8/25/14,No,2,42.410973,-83.158674
16218 Indiana,16035633,Homrich,"$14,506.19 ",8/25/14,No,2,42.411463,-83.157599
16170 Kentucky,16036550,Homrich,"$19,169.03 ",9/10/14,No,2,42.410781,-83.158666
5015 Fredro,13006491,Homrich,"$17,037.00 ",8/22/14,No,3,42.409632,-83.051986
5819 Toledo,16000990,DMC Consultants,"$8,194.56 ",4/7/14,No,6,42.319683,-83.106345
5831 Toledo,16000991,DMC Consultants,"$9,118.00 ",4/7/14,No,6,42.319634,-83.106466
13575 Piedmont,22087667,Den-Man Contractors,"$5,460.00 ",1/22/14,No,1,42.385218,-83.22995
19225 Langholm,17015828,Adamo,"$4,914.00 ",4/3/14,No,3,42.436127,-83.011548
19196 Langholm,17015823,Adamo,"$4,914.00 ",4/3/14,No,3,42.435741,-83.010937
5925 Kopernick,16001535,Able Demolition,"$5,252.00 ",6/3/14,No,6,42.328053,-83.114072
4845 Crane,19010141,Futurenet Group,"$7,053.00 ",3/13/14,No,5,42.378677,-83.004894
19428 Tireman,22001697-8,Brown Environmental Construction,"$9,805.00 ",5/12/14,No,7,42.350642,-83.231408
3912 Cabot,20007745,DMC Consultants,"$4,888.80 ",3/19/14,No,6,42.321897,-83.143514
19401 Blackstone,22109261,Able Demolition,"$7,878.00 ",5/2/14,No,1,42.433051,-83.251535
2220 Lamothe,10001234,DMC Consultants,"$13,152.00 ",5/6/15,No,5,42.364955,-83.096817
2268 Lamothe,10001228,DMC Consultants,"$14,283.20 ",5/26/15,No,5,42.364675,-83.097569
2549 N La Salle Gardens,10001303,DMC Consultants,"$30,504.00 ",5/4/15,No,5,42.364925,-83.102802
3745 Ellery,13010093,DMC Consultants,"$14,913.00 ",5/1/15,No,5,42.361625,-83.025357
3812 Ellery,13010045,DMC Consultants,"$10,692.00 ",5/1/15,No,5,42.362124,-83.024987
3716 Hunt,13000913,DMC Consultants,"$10,025.00 ",5/4/15,No,5,42.355954,-83.018788
3344 Ludden,13001570,DMC Consultants,"$32,000.00 ",5/4/15,No,5,42.358647,-83.025956
3033 Mt Elliott,13009907,DMC Consultants,"$11,200.00 ",5/4/15,No,5,42.358058,-83.019827
3351 Preston,13001488,DMC Consultants,"$16,750.00 ",5/6/15,No,5,42.358375,-83.025648
3357 Preston,13001489,DMC Consultants,"$15,260.00 ",5/6/15,No,5,42.358416,-83.025552
3639 Preston,13001516,DMC Consultants,"$11,164.00 ",5/6/15,No,5,42.359614,-83.022778
3115 Mcdougall,11002152,DMC Consultants,"$18,400.00 ",5/4/15,No,5,42.355559,-83.028344
1676 Lee Pl,8002313,DMC Consultants,"$10,866.50 ",5/6/15,No,5,42.373313,-83.095561
1451 Lee Pl,6002093,DMC Consultants,"$9,621.00 ",5/26/15,No,5,42.37418,-83.091937
1434 Lee Pl,6002126,DMC Consultants,"$10,607.00 ",5/6/15,No,5,42.374638,-83.091869
1540 Lee Pl,6002110,DMC Consultants,"$12,400.00 ",5/26/15,No,5,42.374013,-83.093601
1936 Lamothe,8001726,DMC Consultants,"$16,500.00 ",5/26/15,No,5,42.365624,-83.09327
